"gene_id","gene_name","chromosome","count","locus"
,"Zfp772",7,1,"chr7:7154832-7162709"
,"Vmn2r29",7,0,"chr7:7165706-7231000"
,"Clcn4-2",7,1,"chr7:7235026-7252222"
,"Vmn2r30",7,0,"chr7:7264984-7290204"
,"Vmn2r31",7,0,"chr7:7336695-7352338"
,"Vmn2r32",7,0,"chr7:7416679-7432684"
,"Vmn2r33",7,0,"chr7:7503677-7519497"
,"Vmn2r34",7,0,"chr7:7624539-7642109"
,"Vmn2r35",7,0,"chr7:7738861-7772578"
,"Vmn2r36",7,0,"chr7:7829363-7855173"
,"Vmn2r47",7,0,"chr7:8246254-8270798"
,"Vmn2r46",7,0,"chr7:8317008-8332944"
,"Vmn2r36",7,0,"chr7:8557271-8583081"
,"Vmn2r35",7,0,"chr7:8639867-8851885"
,"Vmn2r37",7,0,"chr7:8954256-8972357"
,"Vmn2r38",7,0,"chr7:9080031-9103001"
,"Vmn2r39",7,0,"chr7:9147158-9163091"
,"Vmn2r40",7,0,"chr7:9246438-9270107"
,"Vmn2r47",7,0,"chr7:9352155-9376703"
,"Vmn2r45",7,0,"chr7:9638310-9655801"
,"Vmn2r44",7,0,"chr7:9744079-9759858"
,"Vmn2r43",7,0,"chr7:9866726-9882971"
,"Vmn2r42",7,0,"chr7:9927006-9944061"
,"Vmn2r41",7,0,"chr7:9965778-9989425"
,"2810047C21Rik1",7,0,"chr7:10034292-10041283"
,"Vmn2r47",7,0,"chr7:10092186-10116991"
,"Vmn2r46",7,0,"chr7:10339984-10355920"
,"Vmn2r47",7,0,"chr7:10402130-10426674"
,"Vmn2r48",7,0,"chr7:10512972-10538934"
,"Vmn2r49",7,0,"chr7:10561593-10577488"
,"Vmn2r50",7,0,"chr7:10622583-10638527"
,"Vmn2r51",7,0,"chr7:10672546-10691008"
,"Vmn2r52",7,0,"chr7:10744000-10761635"
,"Vmn1r66",7,0,"chr7:10859176-10860700"
,"Vmn1r67",7,0,"chr7:11032137-11033136"
,"Zik1",7,18,"chr7:11072572-11080730"
,"Vmn1r68",7,0,"chr7:11112558-11113518"
,"Vmn1r69",7,0,"chr7:11165104-11166836"
,"Vmn1r70",7,0,"chr7:11218935-11219832"
,"Nlrp4b",7,0,"chr7:11273141-11315507"
,"Vmn1r71",7,0,"chr7:11332850-11334887"
,"Zscan4a",7,0,"chr7:11379589-11384414"
,"Zscan4b",7,0,"chr7:11486088-11490399"
,"Zscan4c",7,0,"chr7:11591093-11595896"
,"Zscan4d",7,0,"chr7:11746991-11751497"
,"Zscan4e",7,0,"chr7:11891726-11896031"
,"Zscan4f",7,0,"chr7:11983263-11987667"
,"Vmn1r72",7,0,"chr7:12254947-12255868"
,"Vmn1r73",7,0,"chr7:12341605-12342517"
,"Vmn1r74",7,0,"chr7:12432123-12433038"
,"Vmn1r75",7,0,"chr7:12465691-12466609"
,"Vmn1r76",7,0,"chr7:12515659-12516634"
,"Vmn1r77",7,0,"chr7:12626647-12627568"
,"Vmn1r78",7,0,"chr7:12737812-12738754"
,"Vmn1r79",7,0,"chr7:12761541-12762462"
,"Vmn1r80",7,0,"chr7:12778313-12779240"
,"Gm4224",7,0,"chr7:12806664-12811156"
,"Vmn1r81",7,0,"chr7:12845107-12846028"
,"Vmn1r82",7,0,"chr7:12890153-12891068"
,"Vmn1r83",7,0,"chr7:12906556-12907477"
,"Vmn1r84",7,0,"chr7:12947156-12948113"
,"Zfp551",7,19,"chr7:13000496-13007840"
,"Zfp606",7,53,"chr7:13063653-13081584"
,"2900092C05Rik",7,0,"chr7:13097899-13141670"
,"Vmn2r53",7,0,"chr7:13166818-13191893"
,"Vmn2r54",7,0,"chr7:13200581-13221483"
,"Vmn2r55",7,0,"chr7:13237054-13270340"
,"Vmn2r56",7,0,"chr7:13279346-13318454"
,"Zscan18",7,17,"chr7:13353440-13361007"
,"Zfp329",7,175,"chr7:13389126-13404209"
,"Zfp110",7,311,"chr7:13420158-13435933"
,"Zfp128",7,33,"chr7:13466526-13478771"
,"Zscan22",7,49,"chr7:13483163-13493588"
,"Rps5",7,455,"chr7:13507659-13512035"
,"2310014L17Rik",7,7,"chr7:13512764-13516421"
,"Zfp324",7,48,"chr7:13551212-13559171"
,"Zfp446",7,35,"chr7:13563196-13571065"
,"Slc27a5",7,3,"chr7:13573695-13583541"
,"Zbtb45",7,58,"chr7:13591014-13595149"
,"Trim28",7,543,"chr7:13609500-13616381"
,"Chmp2a",7,89,"chr7:13617354-13620126"
,"Ube2m",7,59,"chr7:13620468-13623624"
,"Mzf1",7,6,"chr7:13627651-13640113"
,"Vmn1r85",7,0,"chr7:13669637-13670564"
,"Vmn1r86",7,0,"chr7:13687345-13688296"
,"Vmn1r87",7,0,"chr7:13716819-13717707"
,"Vmn1r88",7,0,"chr7:13763067-13764018"
,"Vmn1r89",7,0,"chr7:13804687-13805638"
,"6330408A02Rik",7,42.9999,"chr7:13844315-13864070"
,"Lig1",7,294,"chr7:13862661-13896776"
,"Pla2g4c",7,312,"chr7:13911015-13946017"
,"Cabp5",7,4,"chr7:13983503-13994227"
,"Bsph1",7,0,"chr7:14036189-14058798"
,"9230107M04Rik",7,0,"chr7:14140214-14156416"
,"Sult2a5",7,0,"chr7:14209315-14256156"
,"Sult2a2",7,0,"chr7:14318854-14364986"
,"Sult2a1",7,0,"chr7:14381594-14422759"
,"Sult2a4",7,0,"chr7:14495025-14574937"
,"Sult2a3",7,0,"chr7:14652903-14708342"
,"Sult2a6",7,0,"chr7:14807751-14840219"
,"2810007J24Rik",7,0,"chr7:14996034-15031936"
,"Sult2a7",7,0,"chr7:15050507-15078275"
,"Gm18756",7,0,"chr7:15116002-15208415"
,"Vmn1r90",7,0,"chr7:15146590-15147520"
,"Gm4745",7,0,"chr7:15245056-15251345"
,"Obox2",7,0,"chr7:15974199-15983892"
,"Obox1",7,0,"chr7:16132605-16142195"
,"Obox3",7,0,"chr7:16210654-16225126"
,"Obox5",7,0,"chr7:16335718-16344623"
,"Obox6",7,0,"chr7:16418598-16425028"
,"Crx",7,0,"chr7:16451295-16465304"
,"Crxos1",7,0,"chr7:16467965-16489379"
,"Sepw1",7,91,"chr7:16502556-16507720"
,"Gltscr2",7,123,"chr7:16523184-16531457"
,"Snord23",7,0,"chr7:16524110-16524209"
,"Ehd2",7,69,"chr7:16534335-16552884"
,"Gltscr1",7,43,"chr7:16556610-16584844"
,"Zfp541",7,0,"chr7:16657290-16681677"
,"Napa",7,323,"chr7:16683991-16703324"
,"Kptn",7,49,"chr7:16705224-16712865"
,"Slc8a2",7,3,"chr7:16715648-16745860"
,"Meis3",7,11,"chr7:16760728-16771852"
,"Dhx34",7,62,"chr7:16782569-16807381"
,"Gpr77",7,84,"chr7:16819933-16829503"
,"C5ar1",7,25,"chr7:16832091-16844889"
,"Prr24",7,59,"chr7:16857361-16859041"
,"Ccdc9",7,73,"chr7:16859390-16872144"
,"Bbc3",7,2,"chr7:16894931-16903683"
,"Sae1",7,480,"chr7:16912402-16973134"
,"Zc3h4",7,266,"chr7:16986544-17023045"
,"Tmem160",7,18,"chr7:17038127-17040839"
,"Npas1",7,0,"chr7:17041069-17062129"
,"Grlf1",7,82,"chr7:17079821-17200342"
,"Ceacam-ps1",7,0,"chr7:17234378-17242827"
,"Ceacam15",7,0,"chr7:17256679-17261054"
,"Ceacam9",7,0,"chr7:17307277-17311459"
,"Ap2s1",7,121,"chr7:17323792-17334639"
,"Slc1a5",7,607,"chr7:17366694-17383623"
,"Fkrp",7,63,"chr7:17394615-17402081"
,"Strn4",7,85,"chr7:17401237-17426280"
,"Prkd2",7,183,"chr7:17428250-17455810"
,"Dact3",7,11,"chr7:17460665-17472650"
,"Gng8",7,4,"chr7:17477134-17480784"
,"Ptgir",7,26,"chr7:17491838-17496254"
,"Calm3",7,450,"chr7:17500727-17509381"
,"Pnmal2",7,2,"chr7:17530030-17534177"
,"Pnmal1",7,0,"chr7:17545143-17547669"
,"Ccdc8",7,8,"chr7:17579936-17581994"
,"Ppp5c",7,174,"chr7:17589989-17613263"
,"Hif3a",7,17,"chr7:17616341-17647776"
,"Psg16",7,0,"chr7:17659388-17684320"
,"Ceacam3",7,0,"chr7:17735748-17748580"
,"Psg29",7,0,"chr7:17788825-17801105"
,"Psg-ps1",7,0,"chr7:18257661-18267409"
,"Ceacam5",7,0,"chr7:18298600-18346470"
,"Ceacam14",7,0,"chr7:18398030-18400976"
,"Ceacam11",7,0,"chr7:18557515-18563905"
,"Ceacam13",7,0,"chr7:18595237-18604569"
,"Ceacam12",7,0,"chr7:18651277-18663335"
,"Igfl3",7,0,"chr7:18761842-18767211"
,"Mill1",7,0,"chr7:18830695-18851441"
,"Psg18",7,0,"chr7:18931156-18940356"
,"Psg28",7,0,"chr7:19007884-19017404"
,"Psg26",7,0,"chr7:19059930-19069498"
,"Psg25",7,0,"chr7:19105050-19117576"
,"Psg27",7,0,"chr7:19141862-19152654"
,"Psg23",7,0,"chr7:19191691-19201850"
,"Psg21",7,0,"chr7:19232002-19242074"
,"Psg20",7,0,"chr7:19259714-19271341"
,"Psg22",7,0,"chr7:19303438-19312597"
,"Sycp1-ps1",7,1,"chr7:19371650-19374763"
,"Psg19",7,0,"chr7:19374473-19383859"
,"Psg17",7,0,"chr7:19399285-19406940"
,"Mill2",7,0,"chr7:19425314-19444002"
,"Pglyrp1",7,5,"chr7:19470038-19475787"
,"Ccdc61",7,17,"chr7:19476232-19495753"
,"Nova2",7,5,"chr7:19511236-19550668"
,"Nanos2",7,0,"chr7:19572872-19574311"
,"Mypop",7,2,"chr7:19576593-19587115"
,"Irf2bp1",7,9,"chr7:19589413-19592112"
,"Foxa3",7,1,"chr7:19598631-19608888"
,"Sympk",7,128,"chr7:19609725-19639971"
,"Rsph6a",7,0,"chr7:19640035-19659796"
,"Dmwd",7,62,"chr7:19661548-19668124"
,"Dmpk",7,36,"chr7:19669197-19679169"
,"Mir3100",7,0,"chr7:19672176-19672241"
,"Six5",7,3,"chr7:19679892-19683694"
,"Fbxo46",7,41,"chr7:19705207-19723610"
,"Qpctl",7,14,"chr7:19725565-19734545"
,"Snrpd2",7,0,"chr7:19735186-19738075"
,"Gipr",7,1,"chr7:19742473-19751476"
,"Eml2",7,19,"chr7:19766518-19791831"
,"Mir330",7,0,"chr7:19766813-19766911"
,"Gpr4",7,8,"chr7:19797886-19809525"
,"Opa3",7,132,"chr7:19813737-19832166"
,"Vasp",7,136,"chr7:19842278-19857203"
,"Ppm1n",7,11,"chr7:19862155-19865398"
,"Rtn2",7,7,"chr7:19868015-19881509"
,"Fosb",7,0,"chr7:19888044-19895394"
,"Ercc1",7,9.99998,"chr7:19930419-19941873"
,"Cd3eap",7,74,"chr7:19941357-19944832"
,"Ppp1r13l",7,5,"chr7:19946564-19963882"
,"Ercc2",7,64,"chr7:19967387-19981041"
,"Mir343",7,0,"chr7:19971991-19972066"
,"Klc3",7,0,"chr7:19979788-19985205"
,"Ckm",7,1,"chr7:19996442-20006932"
,"Mark4",7,10,"chr7:20011423-20043843"
,"Bloc1s3",7,40,"chr7:20091152-20093680"
,"Trappc6a",7,13,"chr7:20094077-20101494"
,"Nkpd1",7,2,"chr7:20104079-20110399"
,"Ppp1r37",7,147,"chr7:20116315-20147747"
,"Gemin7",7,82,"chr7:20150297-20158692"
,"Zfp296",7,19,"chr7:20162635-20166005"
,"Clasrp",7,38,"chr7:20166391-20189817"
,"Relb",7,67,"chr7:20191570-20214787"
,"Clptm1",7,52,"chr7:20216928-20250379"
,"Apoc2",7,0,"chr7:20256927-20262213"
,"Apoc4",7,0,"chr7:20263442-20266765"
,"Apoc1",7,56,"chr7:20274829-20278007"
,"Apoe",7,851,"chr7:20281592-20284515"
,"Tomm40",7,53,"chr7:20286661-20300778"
,"Pvrl2",7,32,"chr7:20301992-20334922"
,"Bcam",7,49,"chr7:20341486-20355881"
,"Cblc",7,0,"chr7:20365066-20382158"
,"Bcl3",7,22,"chr7:20393810-20408104"
,"Ceacam16",7,2,"chr7:20437445-20446648"
,"Ceacam19",7,3,"chr7:20461090-20473314"
,"Pvr",7,7,"chr7:20488926-20506492"
,"2210010C17Rik",7,0,"chr7:20522653-20536092"
,"Ceacam20",7,0,"chr7:20550760-20576460"
,"Nlrp9b",7,0,"chr7:20593371-20648287"
,"Vmn1r91",7,0,"chr7:20686506-20687430"
,"Gm16442",7,0,"chr7:20707004-20707928"
,"Gm10666",7,0,"chr7:20723471-20724437"
,"Vmn1r94",7,0,"chr7:20752808-20753726"
,"Vmn1r143",7,0,"chr7:20779058-20779982"
,"Gm6164",7,0,"chr7:20790032-20790956"
,"Vmn1r118",7,0,"chr7:20818256-20819177"
,"Gm4187",7,0,"chr7:20918490-20919414"
,"Vmn1r-ps79",7,0,"chr7:20941974-20944267"
,"Gm8660",7,0,"chr7:20959841-20960759"
,"Vmn1r100",7,0,"chr7:21003290-21004214"
,"Vmn1r149",7,0,"chr7:21027018-21027942"
,"Gm10670",7,0,"chr7:21059308-21060274"
,"Vmn1r103",7,0,"chr7:21094965-21095883"
,"Vmn1r104",7,0,"chr7:21119185-21120109"
,"Gm8677",7,0,"chr7:21130182-21131106"
,"Gm4141",7,0,"chr7:21160669-21161590"
,"Gm4541",7,0,"chr7:21196232-21215690"
,"Vmn1r165",7,0,"chr7:21254266-21255190"
,"Gm8693",7,0,"chr7:21287647-21288568"
,"Gm4567",7,0,"chr7:21309847-21315960"
,"Vmn1r157",7,0,"chr7:21357946-21358840"
,"Vmn1r130",7,0,"chr7:21453935-21454859"
,"Vmn1r111",7,0,"chr7:21487314-21488235"
,"Gm4567",7,0,"chr7:21509530-21515643"
,"Vmn1r112",7,0,"chr7:21556203-21557097"
,"Vmn1r113",7,0,"chr7:21572303-21573227"
,"Vmn1r114",7,0,"chr7:21596239-21597205"
,"Vmn1r115",7,0,"chr7:21629116-21630004"
,"Vmn1r116",7,0,"chr7:21657274-21658198"
,"Vmn1r117",7,0,"chr7:21668216-21669140"
,"Gm4498",7,0,"chr7:21696445-21697366"
,"Vmn1r119",7,0,"chr7:21796550-21797474"
,"Vmn1r120",7,0,"chr7:21837885-21838803"
,"Vmn1r121",7,0,"chr7:21882587-21883532"
,"Vmn1r122",7,0,"chr7:21918229-21919147"
,"Vmn1r123",7,0,"chr7:21947203-21948127"
,"Vmn1r124",7,0,"chr7:22044712-22045636"
,"Vmn1r125",7,0,"chr7:22057197-22058121"
,"Vmn1r126",7,0,"chr7:22085520-22086486"
,"Gm4175",7,0,"chr7:22085544-22086486"
,"Vmn1r127",7,0,"chr7:22103962-22104880"
,"Vmn1r128",7,0,"chr7:22134391-22135315"
,"Vmn1r129",7,0,"chr7:22145386-22146310"
,"Gm4541",7,0,"chr7:22230791-22250942"
,"Vmn1r107",7,0,"chr7:22296798-22297722"
,"Gm4179",7,0,"chr7:22330188-22331109"
,"Vmn1r132",7,0,"chr7:22397763-22400165"
,"Vmn1r139",7,0,"chr7:22399110-22400004"
,"Gm4175",7,0,"chr7:22545549-22546494"
,"Gm4177",7,0,"chr7:22580829-22581747"
,"Vmn1r163",7,0,"chr7:22617369-22618293"
,"Gm5725",7,0,"chr7:22628362-22629286"
,"Gm10662",7,0,"chr7:22694452-22706308"
,"Gm5891",7,0,"chr7:22694452-22706310"
,"Gm4541",7,0,"chr7:22713597-22733746"
,"Vmn1r165",7,0,"chr7:22779605-22780529"
,"Vmn1r111",7,0,"chr7:22812995-22813916"
,"Vmn1r132",7,0,"chr7:22880538-22882940"
,"Vmn1r139",7,0,"chr7:22881885-22882779"
,"Gm16442",7,0,"chr7:22902340-22903264"
,"Gm10666",7,0,"chr7:22918794-22919760"
,"Vmn1r94",7,0,"chr7:22948136-22949054"
,"Vmn1r143",7,0,"chr7:22974395-22975319"
,"Gm6164",7,0,"chr7:22985359-22986283"
,"Vmn1r118",7,0,"chr7:23013582-23014503"
,"Gm4133",7,0,"chr7:23113812-23114736"
,"Vmn1r-ps79",7,0,"chr7:23137281-23139574"
,"Gm8660",7,0,"chr7:23155140-23156058"
,"Vmn1r148",7,0,"chr7:23197249-23199687"
,"Vmn1r100",7,0,"chr7:23198601-23199525"
,"Vmn1r149",7,0,"chr7:23222324-23223248"
,"Gm10670",7,0,"chr7:23248128-23249094"
,"Vmn1r151",7,0,"chr7:23283779-23284697"
,"Vmn1r152",7,0,"chr7:23307985-23308909"
,"Gm5726",7,0,"chr7:23318982-23319906"
,"Gm4201",7,0,"chr7:23349441-23350362"
,"Gm4541",7,0,"chr7:23385002-23404469"
,"Vmn1r165",7,0,"chr7:23443036-23443960"
,"Gm8693",7,0,"chr7:23476415-23477336"
,"Gm4567",7,0,"chr7:23498616-23504729"
,"Vmn1r157",7,0,"chr7:23546715-23547609"
,"Vmn1r158",7,0,"chr7:23574877-23575801"
,"Vmn1r159",7,0,"chr7:23627706-23628624"
,"Vmn1r160",7,0,"chr7:23656242-23657166"
,"Gm4214",7,0,"chr7:23768747-23769692"
,"Gm4216",7,0,"chr7:23804024-23804942"
,"Vmn1r163",7,0,"chr7:23840558-23841482"
,"Gm5725",7,0,"chr7:23851551-23852475"
,"Gm10662",7,0,"chr7:23917641-23929497"
,"Gm5891",7,0,"chr7:23917641-23929499"
,"Gm4541",7,0,"chr7:23936779-23963780"
,"Vmn1r107",7,0,"chr7:24002350-24003274"
,"Vmn1r111",7,0,"chr7:24035780-24036701"
,"Nlrp4e",7,0,"chr7:24086210-24147296"
,"Nlrp5",7,0,"chr7:24170915-24226940"
,"Vmn1r167",7,0,"chr7:24289660-24290608"
,"Vmn1r168",7,0,"chr7:24325738-24326668"
,"Vmn1r169",7,0,"chr7:24362203-24363118"
,"Vmn1r170",7,0,"chr7:24391193-24392108"
,"Vmn1r171",7,0,"chr7:24417006-24418587"
,"Vmn1r172",7,0,"chr7:24443334-24445682"
,"Vmn1r173",7,0,"chr7:24487360-24488302"
,"Vmn1r174",7,0,"chr7:24538929-24539871"
,"Vmn1r175",7,0,"chr7:24593304-24594219"
,"Vmn1r176",7,0,"chr7:24619830-24620745"
,"Vmn1r177",7,0,"chr7:24650538-24651468"
,"Vmn1r178",7,0,"chr7:24678547-24679462"
,"Vmn1r179",7,0,"chr7:24713404-24714376"
,"Vmn1r180",7,0,"chr7:24737405-24738375"
,"Vmn1r181",7,0,"chr7:24768979-24770067"
,"V1rd18",7,0,"chr7:24788109-24789266"
,"V1rd19",7,0,"chr7:24788129-24789047"
,"Vmn1r183",7,0,"chr7:24839792-24840710"
,"Zfp180",7,145,"chr7:24866962-24892234"
,"Zfp112",7,1,"chr7:24897338-24912971"
,"Zfp235",7,15,"chr7:24919181-24928260"
,"Zfp114",7,0,"chr7:24960063-24967337"
,"Zfp111",7,18,"chr7:24978233-24993168"
,"Zfp109",7,8,"chr7:25012813-25022617"
,"Zfp108",7,4,"chr7:25039812-25047463"
,"Zfp93",7,3,"chr7:25055436-25062813"
,"Zfp61",7,40,"chr7:25076064-25084568"
,"Zfp94",7,33,"chr7:25086722-25101685"
,"1700008P20Rik",7,0,"chr7:25118098-25118984"
,"Lypd5",7,0,"chr7:25134242-25138852"
,"Kcnn4",7,308,"chr7:25155281-25170231"
,"1500002O20Rik",7,75,"chr7:25184646-25207796"
,"Irgc1",7,0,"chr7:25216944-25230701"
,"Plaur",7,5,"chr7:25247518-25260892"
,"Cadm4",7,61,"chr7:25267041-25289552"
,"Zfp428",7,1,"chr7:25292105-25300701"
,"Irgq",7,73,"chr7:25315666-25323619"
,"2310033E01Rik",7,0,"chr7:25326676-25331024"
,"Xrcc1",7,166,"chr7:25332168-25358457"
,"Zfp575",7,0,"chr7:25368856-25372660"
,"Ethe1",7,15,"chr7:25372561-25393944"
,"Phldb3",7,9,"chr7:25396346-25414316"
,"Lypd3",7,0,"chr7:25421588-25426137"
,"Gm4598",7,1,"chr7:25446312-25448128"
,"Tex101",7,0,"chr7:25453030-25457069"
,"BC049730",7,0,"chr7:25494277-25499554"
,"Gm4763",7,0,"chr7:25507512-25509309"
,"Cd177",7,21,"chr7:25529001-25545330"
,"Ceacam10",7,2,"chr7:25562222-25569674"
,"Lypd4",7,1,"chr7:25649638-25654710"
,"Dmrtc2",7,1,"chr7:25655075-25662670"
,"Rps19",7,1,"chr7:25669732-25674821"
,"Cd79a",7,269,"chr7:25682529-25687216"
,"Arhgef1",7,549,"chr7:25688004-25711610"
,"Rabac1",7,42,"chr7:25754768-25757747"
,"Atp1a3",7,36,"chr7:25763187-25790914"
,"Grik5",7,4,"chr7:25794869-25857388"
,"Zfp574",7,40,"chr7:25862223-25868511"
,"Pou2f2",7,89,"chr7:25876133-25917479"
,"D930028M14Rik",7,6,"chr7:25937475-25941649"
,"Dedd2",7,223,"chr7:25987858-26004878"
,"Zfp526",7,73,"chr7:26006469-26012524"
,"Gsk3a",7,92.0373,"chr7:26013277-26022870"
,"9130221H12Rik",7,120.963,"chr7:26013741-26015283"
,"Erf",7,43,"chr7:26027578-26035777"
,"Cic",7,151,"chr7:26067197-26079167"
,"Pafah1b3",7,15,"chr7:26080067-26082974"
,"Prr19",7,1,"chr7:26086377-26089152"
,"Tmem145",7,0,"chr7:26091126-26101214"
,"Megf8",7,82,"chr7:26102182-26150936"
,"Cnfn",7,0,"chr7:26152634-26154743"
,"Lipe",7,17.376,"chr7:26164545-26181006"
,"4732471J01Rik",7,1.624,"chr7:26180432-26351436"
,"Cxcl17",7,0,"chr7:26185071-26197905"
,"Ceacam1",7,11,"chr7:26246720-26262644"
,"Ceacam2",7,2,"chr7:26301060-26325023"
,"Gm7092",7,0,"chr7:26399639-26400911"
,"Atp5sl",7,105,"chr7:26404511-26410569"
,"B3gnt8",7,20,"chr7:26412642-26414509"
,"Bckdha",7,48,"chr7:26414870-26443780"
,"Exosc5",7,69,"chr7:26444171-26453051"
,"Tmem91",7,0,"chr7:26454158-26460185"
,"B9d2",7,25,"chr7:26466176-26471577"
,"Tgfb1",7,98,"chr7:26472020-26490015"
,"Ccdc97",7,79,"chr7:26496135-26504072"
,"Hnrnpul1",7,496,"chr7:26507057-26539739"
,"Axl",7,876,"chr7:26541518-26573752"
,"Cyp2s1",7,10,"chr7:26587494-26601549"
,"Cyp2b10",7,0,"chr7:26682682-26711643"
,"Cyp2b13",7,0,"chr7:26846513-26881215"
,"Cyp2b9",7,0,"chr7:26958427-26995679"
,"Vmn1r184",7,0,"chr7:27051849-27052794"
,"Cyp2a4",7,0,"chr7:27092210-27100107"
,"Nlrp9c",7,0,"chr7:27149905-27179262"
,"Nlrp4a",7,0,"chr7:27220131-27260477"
,"Nlrp9a",7,0,"chr7:27320083-27359165"
,"Vmn1r185",7,0,"chr7:27396137-27397097"
,"Cyp2b23",7,0,"chr7:27450245-27471449"
,"Cyp2b19",7,0,"chr7:27542205-27557649"
,"Cyp2g1",7,0,"chr7:27593945-27606216"
,"Cyp2a5",7,0,"chr7:27620357-27628283"
,"Cyp2a22",7,0,"chr7:27716649-27724405"
,"Cyp2a12",7,0,"chr7:27814108-27821834"
,"Cyp2f2",7,1,"chr7:27904973-27918679"
,"Cyp2t4",7,4,"chr7:27938732-27943583"
,"Egln2",7,148,"chr7:27943676-27951821"
,"Rab4b",7,54,"chr7:27953451-27963902"
,"Mir3101",7,1,"chr7:27961024-27961112"
,"Mia1",7,0,"chr7:27964759-27966168"
,"Snrpa",7,40.509,"chr7:27972024-27981290"
,"BC024978",7,20.491,"chr7:27980799-27989339"
,"Itpkc",7,24,"chr7:27992188-28013616"
,"Adck4",7,35,"chr7:28018031-28042968"
,"Numbl",7,1,"chr7:28043779-28067169"
,"Ltbp4",7,129,"chr7:28090159-28122631"
,"Shkbp1",7,76,"chr7:28127151-28141027"
,"Spnb4",7,0,"chr7:28141401-28231608"
,"Blvrb",7,848,"chr7:28232996-28251000"
,"Sertad3",7,49,"chr7:28258858-28262383"
,"Sertad1",7,57,"chr7:28271971-28275333"
,"Prx",7,15,"chr7:28284342-28305060"
,"Hipk4",7,1,"chr7:28308279-28316193"
,"Pld3",7,187,"chr7:28317036-28338131"
,"2310022A10Rik",7,66,"chr7:28338313-28367117"
,"Akt2",7,15,"chr7:28376578-28424472"
,"Ttc9b",7,0,"chr7:28438942-28441226"
,"Map3k10",7,10,"chr7:28441395-28459617"
,"C030039L03Rik",7,7,"chr7:28459679-28491501"
,"Zfp60",7,80,"chr7:28516427-28536708"
,"Gm10046",7,0,"chr7:28550691-28555991"
,"Zfp59",7,5,"chr7:28623602-28641793"
,"Zfp607",7,26,"chr7:28645603-28665844"
,"1700049G17Rik",7,20,"chr7:28692410-28714449"
,"Zfp780b",7,50,"chr7:28744818-28764176"
,"Gm4636",7,97,"chr7:28769489-28799134"
,"Psmc4",7,220,"chr7:28826720-28835111"
,"Fcgbp",7,5,"chr7:28856254-28905883"
,"9530053A07Rik",7,0,"chr7:28914484-28949830"
,"Fbl",7,16,"chr7:28954766-28964288"
,"Dyrk1b",7,13,"chr7:28964501-28972313"
,"Eid2",7,13,"chr7:29052899-29054187"
,"Eid2b",7,14,"chr7:29062724-29065148"
,"BC089491",7,0,"chr7:29069670-29076153"
,"Dll3",7,0,"chr7:29078573-29086804"
,"Timm50",7,58,"chr7:29090844-29097065"
,"Supt5h",7,313,"chr7:29099914-29123738"
,"Rps16",7,13,"chr7:29135707-29137717"
,"LOC100302567",7,0,"chr7:29136558-29136652"
,"Plekhg2",7,223,"chr7:29144622-29157681"
,"Zfp36",7,144,"chr7:29161802-29164247"
,"Med29",7,3,"chr7:29170265-29177709"
,"Paf1",7,125,"chr7:29178014-29184402"
,"Samd4b",7,43,"chr7:29184540-29221210"
,"Gmfg",7,14,"chr7:29222465-29231914"
,"Lrfn1",7,4,"chr7:29237003-29252567"
,"1700028B04Rik",7,0,"chr7:29281959-29282511"
,"Il28a",7,0,"chr7:29293879-29295379"
,"Il28b",7,0,"chr7:29307854-29309341"
,"Sycn",7,111,"chr7:29325903-29327229"
,"Nccrp1",7,1,"chr7:29328615-29332273"
,"Pak4",7,31,"chr7:29343837-29383203"
,"C330005M16Rik",7,0,"chr7:29392655-29416034"
,"Fbxo27",7,15,"chr7:29477867-29484356"
,"Fbxo17",7,49,"chr7:29501808-29523159"
,"Mrps12",7,26,"chr7:29524659-29526800"
,"Sars2",7,34,"chr7:29526986-29538898"
,"Gm6537",7,1.02811,"chr7:29541192-29543983"
,"Nfkbib",7,72.9719,"chr7:29543269-29551543"
,"Sirt2",7,98.6885,"chr7:29551770-29573684"
,"Gm19897",7,2.31155,"chr7:29559917-29566533"
,"Rinl",7,175,"chr7:29573987-29583984"
,"Hnrnpl",7,378,"chr7:29595908-29607285"
,"Ech1",7,256,"chr7:29610356-29617258"
,"Lgals4",7,7,"chr7:29618812-29626722"
,"Lgals6",7,0,"chr7:29619200-29626652"
,"Lgals7",7,0,"chr7:29649404-29651303"
,"Capn12",7,2.08365,"chr7:29666674-29678604"
,"Actn4",7,468.916,"chr7:29678272-29747299"
,"Eif3k",7,425,"chr7:29756391-29766833"
,"Map4k1",7,185,"chr7:29767872-29788297"
,"Ryr1",7,6,"chr7:29788358-29910170"
,"Mir1963",7,0,"chr7:29868654-29868713"
,"Rasgrp4",7,36.5646,"chr7:29919951-29938974"
,"Fam98c",7,36.4354,"chr7:29937528-29941229"
,"Spred3",7,6,"chr7:29943847-29953666"
,"Ggn",7,0,"chr7:29955228-29958952"
,"Psmd8",7,198,"chr7:29959205-29965692"
,"Catsperg1",7,0,"chr7:29966550-29999052"
,"Kcnk6",7,96,"chr7:30006946-30017541"
,"Yif1b",7,32,"chr7:30023341-30032551"
,"2200002D01Rik",7,0,"chr7:30032539-30033486"
,"Spint2",7,50,"chr7:30041348-30066996"
,"Ppp1r14a",7,13,"chr7:30074338-30078409"
,"Dpf1",7,0,"chr7:30089023-30102605"
