"gene_id","gene_name","chromosome","count","locus"
,"Slc38a8",8,4,"chr8:122003502-122025598"
,"Mbtps1",8,709,"chr8:122032051-122082661"
,"Hsdl1",8,493,"chr8:122085877-122099100"
,"Lrrc50",8,1.78939,"chr8:122099134-122122354"
,"Taf1c",8,210.211,"chr8:122121873-122129140"
,"Adad2",8,0,"chr8:122136646-122140826"
,"Kcng4",8,11,"chr8:122147753-122159580"
,"Wfdc1",8,25,"chr8:122190264-122211920"
,"Atp2c2",8,3,"chr8:122223908-122281618"
,"4632415K11Rik",8,72,"chr8:122284486-122302316"
,"Cotl1",8,3056,"chr8:122333113-122364479"
,"Klhl36",8,101,"chr8:122386204-122400889"
,"Usp10",8,295,"chr8:122434751-122481457"
,"Crispld2",8,94,"chr8:122516369-122576693"
,"Zdhhc7",8,128,"chr8:122604994-122625372"
,"6430548M08Rik",8,279,"chr8:122638051-122689207"
,"Fam92b",8,1,"chr8:122690296-122701369"
,"Gse1",8,332.134,"chr8:123012765-123105283"
,"Gins2",8,139.866,"chr8:123105165-123112975"
,"1190005I06Rik",8,3,"chr8:123132501-123158282"
,"Cox4nb",8,338,"chr8:123177813-123192012"
,"Cox4i1",8,305,"chr8:123192189-123198109"
,"Irf8",8,3450,"chr8:123260275-123280592"
,"1110050K14Rik",8,13,"chr8:123578781-123606932"
,"Foxf1a",8,4,"chr8:123608373-123610779"
,"Mthfsd",8,230,"chr8:123621456-123632279"
,"Foxc2",8,2,"chr8:123640070-123642794"
,"Foxl1",8,0,"chr8:123651584-123654544"
,"1700018B08Rik",8,0,"chr8:124054683-124065854"
,"1700030M09Rik",8,0,"chr8:124068287-124071552"
,"Fbxo31",8,234,"chr8:124073342-124102706"
,"Map1lc3b",8,166,"chr8:124114367-124121947"
,"Zcchc14",8,145,"chr8:124122602-124175833"
,"Jph3",8,2,"chr8:124254458-124314983"
,"Klhdc4",8,185,"chr8:124320207-124353469"
,"Slc7a5",8,180,"chr8:124405045-124431586"
,"BC048644",8,0,"chr8:124431732-124442328"
,"Car5a",8,0,"chr8:124440043-124468812"
,"Banp",8,191,"chr8:124474432-124553158"
,"Zfpm1",8,75,"chr8:124806040-124861147"
,"Trhr2",8,0,"chr8:124880866-124884646"
,"Zc3h18",8,84,"chr8:124900515-124941260"
,"Il17c",8,2,"chr8:124945984-124947539"
,"Cyba",8,1146,"chr8:124948670-124956840"
,"Mvd",8,148,"chr8:124957495-124967322"
,"9330133O14Rik",8,128,"chr8:124967555-124970376"
,"LOC319574",8,0,"chr8:124969167-124975222"
,"Snai3",8,18,"chr8:124978105-124984592"
,"Rnf166",8,353,"chr8:124990046-124999964"
,"Ctu2",8,207.583,"chr8:125000042-125006992"
,"Fam38a",8,326.417,"chr8:125005597-125075229"
,"Cdt1",8,289,"chr8:125091914-125097030"
,"Aprt",8,612,"chr8:125098536-125100807"
,"Galns",8,311,"chr8:125102136-125135387"
,"Trappc2l",8,217,"chr8:125135525-125139491"
,"Pabpn1l",8,1,"chr8:125143370-125146635"
,"Cbfa2t3",8,362,"chr8:125149035-125223009"
,"Acsf3",8,95,"chr8:125299404-125341781"
,"Cdh15",8,0,"chr8:125372273-125391297"
,"Ankrd11",8,1224,"chr8:125407721-125566184"
,"2810013P06Rik",8,265,"chr8:125566474-125568502"
,"Spg7",8,214,"chr8:125589407-125621651"
,"Rpl13",8,1,"chr8:125626249-125629142"
,"Snord68",8,0,"chr8:125626957-125627005"
,"Cpne7",8,33,"chr8:125641273-125659085"
,"Sult5a1",8,2,"chr8:125666746-125682180"
,"Dpep1",8,11,"chr8:125710134-125725713"
,"Chmp1a",8,144,"chr8:125728160-125736688"
,"4732415M23Rik",8,0,"chr8:125736757-125745945"
,"Cdk10",8,19,"chr8:125748740-125756156"
,"Spata2l",8,47,"chr8:125756157-125760109"
,"1300018I17Rik",8,136,"chr8:125766255-125778075"
,"4933417D19Rik",8,9,"chr8:125758990-125766259"
,"Zfp276",8,451.291,"chr8:125778094-125794451"
,"Fanca",8,219.709,"chr8:125792143-125842476"
,"Spire2",8,5,"chr8:125856612-125893418"
,"Tcf25",8,1630,"chr8:125897652-125928073"
,"Mc1r",8,0,"chr8:125930981-125934647"
,"Tubb3",8,1,"chr8:125935463-125945910"
,"Def8",8,261,"chr8:125966855-125987799"
,"Afg3l1",8,362,"chr8:126001761-126027816"
,"Dbndd1",8,14,"chr8:126028617-126039355"
,"Gas8",8,49,"chr8:126042734-126060550"
,"Rhou",8,24,"chr8:126177828-126187780"
,"6030466F02Rik",8,0,"chr8:126257857-126263841"
,"Rab4a",8,42,"chr8:126329895-126359191"
,"1700054N08Rik",8,60,"chr8:126364743-126384109"
,"Acta1",8,0,"chr8:126415666-126418636"
,"Nup133",8,171,"chr8:126421022-126473165"
,"Abcb10",8,227,"chr8:126476358-126507022"
,"Taf5l",8,215,"chr8:126520215-126545209"
,"Mir1967",8,0,"chr8:126546540-126546622"
,"Urb2",8,247,"chr8:126547372-126572404"
,"Galnt2",8,447,"chr8:126755293-126869622"
,"Pgbd5",8,0,"chr8:126892948-126957836"
,"Cog2",8,584,"chr8:127044666-127075907"
,"Agt",8,6,"chr8:127080486-127093607"
,"Capn9",8,5,"chr8:127100010-127142631"
,"2310022B05Rik",8,477,"chr8:127159655-127187269"
,"Ttc13",8,509,"chr8:127195226-127245875"
,"Arv1",8,29,"chr8:127246038-127258023"
,"Fam89a",8,30,"chr8:127264156-127275709"
,"Trim67",8,3,"chr8:127316918-127358604"
,"2810004N23Rik",8,250,"chr8:127363254-127386929"
,"Gnpat",8,1092,"chr8:127386932-127413957"
,"Exoc8",8,318,"chr8:127414198-127421605"
,"Gm505",8,196,"chr8:127421785-127427713"
,"Egln1",8,109,"chr8:127432486-127473154"
,"Tsnax",8,0,"chr8:127536896-127558092"
,"Disc1",8,2,"chr8:127578094-127785051"
,"Sipa1l2",8,172,"chr8:127941962-128016610"
,"4930567H12Rik",8,0,"chr8:128108537-128140570"
,"4933403G14Rik",8,19,"chr8:128193717-128197265"
,"Ntpcr",8,136,"chr8:128258102-128272135"
,"Pcnxl2",8,29,"chr8:128275407-128422193"
,"BC021891",8,1,"chr8:128434349-128471339"
,"Kcnk1",8,4,"chr8:128519001-128554585"
,"Slc35f3",8,0,"chr8:128822478-128919877"
,"1810063B05Rik",8,209,"chr8:128946400-128949335"
,"Gm17296",8,85,"chr8:128950551-128998965"
,"Irf2bp2",8,573,"chr8:129112195-129117336"
,"Tomm20",8,207,"chr8:129454563-129469821"
,"Rbm34",8,269,"chr8:129471072-129494979"
,"Pard3",8,38,"chr8:129587955-130136186"
,"Nrp1",8,277,"chr8:130882972-131029375"
,"Mir1903",8,0,"chr8:130883140-130883220"
,"Itgb1",8,3089,"chr8:131209553-131257479"
,"Ccdc7",8,0,"chr8:131503918-131589392"
,"1700008F21Rik",8,0,"chr8:131591033-131707632"
,"Mir101c",9,0,"chr9:3038668-3038743"
,"4930433N12Rik",9,0,"chr9:3190268-3199813"
,"Alkbh8",9,103,"chr9:3335230-3385846"
,"Cwf19l2",9,373,"chr9:3404084-3479236"
,"Gucy1a2",9,163,"chr9:3532348-3905787"
,"Aasdhppt",9,157,"chr9:4294792-4309494"
,"Kbtbd3",9,15,"chr9:4309742-4331732"
,"8430410K20Rik",9,348,"chr9:4383536-4386869"
,"Gria4",9,0,"chr9:4417892-4796234"
,"Casp1",9,332,"chr9:5298516-5307281"
,"Casp4",9,187,"chr9:5308859-5336791"
,"Casp12",9,108,"chr9:5345475-5373034"
,"Pdgfd",9,23,"chr9:6168611-6377519"
,"Ddi1",9,0,"chr9:6265027-6266547"
,"Dync2h1",9,93,"chr9:6928502-7177046"
,"Dcun1d5",9,142,"chr9:7184565-7207031"
,"Mmp13",9,2,"chr9:7272513-7283333"
,"Mmp12",9,122,"chr9:7347373-7360461"
,"Mmp1b",9,0,"chr9:7367669-7388026"
,"Mmp3",9,1,"chr9:7445821-7455974"
,"Mmp1a",9,0,"chr9:7464140-7476869"
,"Mmp10",9,0,"chr9:7502359-7510240"
,"Mmp8",9,23,"chr9:7558428-7568486"
,"Mmp27",9,2,"chr9:7571457-7581393"
,"Mmp20",9,0,"chr9:7628230-7674968"
,"Mmp7",9,4,"chr9:7692110-7699416"
,"Tmem123",9,8528,"chr9:7764076-7794332"
,"Birc2",9,1006,"chr9:7818225-7835255"
,"Birc3",9,1862,"chr9:7848700-7873170"
,"Yap1",9,166,"chr9:7932000-8004596"
,"9230110C19Rik",9,2,"chr9:8021671-8042823"
,"AK129341",9,16,"chr9:8076632-8134294"
,"1700128F08Rik",9,0,"chr9:8221888-8241987"
,"Mir1899",9,0,"chr9:8246785-8246881"
,"Trpc6",9,12,"chr9:8544141-8680741"
,"Pgr",9,0,"chr9:8899832-8968611"
,"Arhgap42",9,88,"chr9:8994952-9239013"
,"Gm16833",9,0,"chr9:9236287-9260885"
,"Cntn5",9,0,"chr9:9660890-10904775"
,"4930568E12Rik",9,0,"chr9:13091266-13105855"
,"Phxr4",9,13,"chr9:13234580-13235960"
,"Maml2",9,519,"chr9:13424432-13513977"
,"Mtmr2",9,254,"chr9:13553624-13610925"
,"Cep57",9,615,"chr9:13612231-13631551"
,"Fam76b",9,701,"chr9:13632170-13650966"
,"Sesn3",9,205,"chr9:14080744-14130578"
,"Endod1",9,484,"chr9:14158433-14185686"
,"Kdm4d",9,0,"chr9:14267024-14304926"
,"Cwc15",9,104,"chr9:14305062-14315064"
,"Amotl1",9,243,"chr9:14346410-14419444"
,"Piwil4",9,4,"chr9:14506801-14545177"
,"Fut4",9,180,"chr9:14552902-14556566"
,"1700012B09Rik",9,0,"chr9:14562637-14575474"
,"Ankrd49",9,129,"chr9:14584641-14587408"
,"Mre11a",9,289,"chr9:14589150-14638861"
,"Gpr83",9,19,"chr9:14664697-14673943"
,"Folr4",9,372,"chr9:14690257-14708395"
,"Panx1",9,346,"chr9:14810228-14849922"
,"Hephl1",9,1,"chr9:14856284-14916552"
,"2200002K05Rik",9,10,"chr9:15043488-15063857"
,"Med17",9,486,"chr9:15064794-15084311"
,"4931406C07Rik",9,228,"chr9:15087780-15110892"
,"5830418K08Rik",9,646,"chr9:15121357-15162232"
,"Taf1d",9,150,"chr9:15110657-15121441"
,"Scarna9",9,0,"chr9:15130732-15130774"
,"BC017612",9,122,"chr9:15309938-15349703"
,"Ccdc67",9,8,"chr9:15364307-15432377"
,"4930540M03Rik",9,0,"chr9:15424300-15445664"
,"Slc36a4",9,48,"chr9:15514212-15543233"
,"Mtnr1b",9,0,"chr9:15667057-15679000"
,"Fat3",9,22,"chr9:15714636-16182675"
,"Chordc1",9,863,"chr9:18096710-18118444"
,"Naalad2",9,26,"chr9:18127464-18190372"
,"Ubtfl1",9,0,"chr9:18208861-18215946"
,"Mbd3l2",9,0,"chr9:18235058-18250760"
,"Zfp558",9,32,"chr9:18258497-18278003"
,"Mbd3l1",9,0,"chr9:18282838-18289736"
,"Olfr24",9,0,"chr9:18559135-18560077"
,"Olfr828",9,0,"chr9:18619797-18620736"
,"Olfr829",9,0,"chr9:18661070-18662036"
,"Olfr830",9,0,"chr9:18679772-18680720"
,"Olfr832",9,0,"chr9:18749093-18750032"
,"Olfr834",9,0,"chr9:18792433-18793372"
,"Olfr835",9,0,"chr9:18839568-18840504"
,"Olfr836",9,0,"chr9:18925400-18926355"
,"Olfr837",9,0,"chr9:18941371-18942411"
,"Olfr843",9,0,"chr9:19052800-19053907"
,"Olfr845",9,0,"chr9:19142902-19143844"
,"Olfr846",9,0,"chr9:19164858-19165800"
,"Olfr847",9,0,"chr9:19179384-19180323"
,"Olfr849",9,0,"chr9:19245358-19246297"
,"Olfr850",9,0,"chr9:19281744-19282692"
,"Olfr851",9,0,"chr9:19301193-19302132"
,"Olfr853",9,0,"chr9:19341454-19342372"
,"Olfr854",9,0,"chr9:19370878-19371826"
,"Olfr855",9,0,"chr9:19388954-19389946"
,"Zfp317",9,896,"chr9:19426534-19454175"
,"Olfr856-ps1",9,0,"chr9:19461482-19463124"
,"Olfr857",9,1,"chr9:19517272-19518202"
,"Olfr58",9,0,"chr9:19584726-19588508"
,"Olfr859",9,0,"chr9:19612763-19613693"
,"Olfr860",9,0,"chr9:19650066-19654191"
,"Olfr862",9,0,"chr9:19687826-19688747"
,"Olfr77",9,0,"chr9:19721672-19726954"
,"Olfr866",9,0,"chr9:19831402-19832479"
,"Olfr867",9,0,"chr9:19858909-19859905"
,"Olfr868",9,0,"chr9:19903069-19906134"
,"Olfr869",9,0,"chr9:19933563-19942533"
,"Olfr870",9,0,"chr9:19975077-19976013"
,"Olfr871",9,0,"chr9:20016650-20017797"
,"Olfr872",9,0,"chr9:20041605-20065357"
,"Olfr39",9,0,"chr9:20086794-20091092"
,"Olfr873",9,0,"chr9:20104654-20105614"
,"Olfr18",9,0,"chr9:20118335-20140538"
,"Zfp560",9,139,"chr9:20149579-20189602"
,"Zfp26",9,754,"chr9:20232761-20264604"
,"Zfp426",9,495,"chr9:20272992-20297190"
,"Zfp266",9,405,"chr9:20299512-20325863"
,"Zfp846",9,96,"chr9:20385771-20399637"
,"5730577I03Rik",9,6,"chr9:20411918-20421715"
,"Fbxl12",9,308.147,"chr9:20442230-20449211"
,"Ubl5",9,378.853,"chr9:20447761-20451233"
,"Pin1",9,229,"chr9:20456573-20471028"
,"Olfm2",9,2,"chr9:20472429-20532658"
,"Col5a3",9,22,"chr9:20574493-20619478"
,"Rdh8",9,0,"chr9:20622947-20630607"
,"A230050P20Rik",9,65,"chr9:20673085-20678751"
,"Angptl6",9,7,"chr9:20678252-20684154"
,"Ppan",9,236,"chr9:20692618-20696623"
,"Eif3g",9,242,"chr9:20698792-20703034"
,"Dnmt1",9,445,"chr9:20711649-20764332"
,"S1pr2",9,138,"chr9:20770395-20781237"
,"Mrpl4",9,194,"chr9:20807180-20813281"
,"Icam1",9,953,"chr9:20820403-20833240"
,"Icam4",9,3,"chr9:20833816-20834975"
,"Icam5",9,6,"chr9:20836481-20843480"
,"Mir1900",9,0,"chr9:20836694-20836772"
,"Zglp1",9,2,"chr9:20866836-20871537"
,"Raver1-fdx1l",9,0,"chr9:20871957-20896452"
,"Fdx1l",9,186,"chr9:20871963-20877958"
,"Raver1",9,199,"chr9:20878608-20896432"
,"Tyk2",9,884,"chr9:20908511-20935719"
,"Cdc37",9,720,"chr9:20942984-20954350"
,"Pde4a",9,231,"chr9:20970157-21017692"
,"Keap1",9,337,"chr9:21034173-21043776"
,"S1pr5",9,45,"chr9:21047360-21052887"
,"Atg4d",9,245.367,"chr9:21069742-21078812"
,"Kri1",9,509.633,"chr9:21077900-21092413"
,"Cdkn2d",9,0,"chr9:21092907-21095653"
,"Ap1m2",9,29,"chr9:21099900-21116777"
,"Slc44a2",9,1292,"chr9:21125162-21159472"
,"Ilf3",9,402.992,"chr9:21172446-21209805"
,"Gm16853",9,3.00842,"chr9:21209685-21216164"
,"Qtrt1",9,151,"chr9:21216280-21224723"
,"Dnm2",9,861.998,"chr9:21229351-21312203"
,"Tmed1",9,162.002,"chr9:21311823-21314630"
,"Mir199a-1",9,0,"chr9:21300938-21301008"
,"AB124611",9,1233,"chr9:21330620-21349775"
,"Carm1",9,136.127,"chr9:21351337-21393909"
,"1810026J23Rik",9,247.715,"chr9:21397165-21400414"
,"Yipf2",9,152.159,"chr9:21393125-21397275"
,"Gm7904",9,2,"chr9:21411530-21412773"
,"Smarca4",9,322,"chr9:21420612-21508674"
,"Ldlr",9,303,"chr9:21528019-21554362"
,"Spc24",9,141,"chr9:21559885-21564730"
,"Kank2",9,270,"chr9:21571216-21602990"
,"Dock6",9,204,"chr9:21604623-21657079"
,"Gm6484",9,0,"chr9:21639953-21641791"
,"Rab3d",9,156,"chr9:21711954-21722565"
,"Tmem205",9,112,"chr9:21725452-21731979"
,"Ccdc159",9,4.9999,"chr9:21731914-21740316"
,"BC018242",9,7,"chr9:21742717-21753351"
,"2310047B19Rik",9,28,"chr9:21760196-21762714"
,"Epor",9,57,"chr9:21763342-21768020"
,"Rgl3",9,15,"chr9:21775970-21793897"
,"Ccdc151",9,0,"chr9:21794314-21807078"
,"Prkcsh",9,280,"chr9:21807478-21818666"
,"Elavl3",9,0,"chr9:21819448-21856467"
,"Zfp653",9,75,"chr9:21859903-21875789"
,"Ecsit",9,71.5543,"chr9:21876689-21889871"
,"Gm16845",9,59.4457,"chr9:21875445-21890575"
,"Cnn1",9,54,"chr9:21903696-21913665"
,"Elof1",9,129,"chr9:21917432-21918613"
,"Acp5",9,2093,"chr9:21931170-21940190"
,"Pigyl",9,215,"chr9:21961289-21962798"
,"Zfp872",9,10,"chr9:21992609-22006567"
,"1810064F22Rik",9,2,"chr9:22011229-22018304"
,"Zfp809",9,548,"chr9:22030146-22047798"
,"Zfp599",9,43,"chr9:22051873-22064339"
,"Zfp810",9,340,"chr9:22081191-22112082"
,"Gm6607",9,2,"chr9:22134585-22135134"
,"Anln",9,141,"chr9:22135657-22193650"
,"9530077C05Rik",9,7,"chr9:22216020-22249123"
,"Rp9",9,566,"chr9:22252755-22272800"
,"Bbs9",9,267,"chr9:22280158-22692724"
,"Bmper",9,21,"chr9:23027519-23289646"
,"Npsr1",9,2,"chr9:23902461-24120842"
,"Dpy19l1",9,806,"chr9:24216224-24307584"
,"Dpy19l2",9,0,"chr9:24361491-24500737"
,"Cypt4",9,0,"chr9:24429628-24430272"
,"Cypt9",9,0,"chr9:24429647-24430181"
,"Tbx20",9,0,"chr9:24525255-24578747"
,"Herpud2",9,150,"chr9:24912573-24956280"
,"Sept7",9,443,"chr9:25060039-25116156"
,"Eepd1",9,39,"chr9:25289181-25411695"
,"B3gat1",9,0,"chr9:26559146-26568923"
,"Glb1l2",9,23,"chr9:26570628-26614002"
,"Glb1l3",9,0,"chr9:26625537-26668408"
,"Gm1110",9,0,"chr9:26687151-26730666"
,"Acad8",9,231,"chr9:26781725-26807134"
,"Thyn1",9,100.021,"chr9:26807261-26814919"
,"Vps26b",9,547.979,"chr9:26812086-26837679"
,"Ncapd3",9,333,"chr9:26837759-26902900"
,"Jam3",9,46,"chr9:26904968-26963006"
,"Igsf9b",9,1,"chr9:27106812-27142348"
,"AI414108",9,5,"chr9:27160269-27165128"
,"Spata19",9,0,"chr9:27204405-27209295"
,"Opcml",9,1,"chr9:27598853-28732633"
,"Ntm",9,0,"chr9:28803548-29770714"
,"Snx19",9,397,"chr9:30234913-30274311"
,"Adamts15",9,18,"chr9:30706739-30730037"
,"Adamts8",9,17,"chr9:30750147-30770443"
,"Zbtb44",9,646,"chr9:30838228-30883470"
,"St14",9,82,"chr9:30896174-30939384"
,"Mir3471-1",9,0,"chr9:30942991-31066970"
,"Aplp2",9,373,"chr9:30957141-31019400"
,"Gm7244",9,8,"chr9:31078985-31082970"
,"Prdm10",9,25,"chr9:31122691-31186128"
,"Nfrkb",9,396,"chr9:31193776-31228918"
,"Tmem45b",9,9,"chr9:31233780-31271823"
,"Barx2",9,1,"chr9:31653628-31720870"
,"Arhgap32",9,54,"chr9:31923720-32073096"
,"Kcnj5",9,35,"chr9:32122367-32151822"
,"Kcnj1",9,17,"chr9:32180002-32206779"
,"Fli1",9,740,"chr9:32229792-32348953"
,"Ets1",9,4610,"chr9:32503626-32565405"
,"7630403G23Rik",9,0,"chr9:33849955-33866604"
,"Kirrel3",9,3,"chr9:34296315-34843892"
,"St3gal4",9,105,"chr9:34854163-34924395"
,"4930581F22Rik",9,116,"chr9:34924312-34938507"
,"Dcps",9,303,"chr9:34931998-34983572"
,"Tirap",9,198,"chr9:34991975-35007876"
,"Foxred1",9,402,"chr9:35011805-35018510"
,"Srpr",9,230,"chr9:35018787-35024588"
,"Fam118b",9,85,"chr9:35024549-35075365"
,"Rpusd4",9,360,"chr9:35075465-35083542"
,"4933422A05Rik",9,3,"chr9:35088689-35093008"
,"Cdon",9,355,"chr9:35259660-35315237"
,"Ddx25",9,8,"chr9:35349432-35366055"
,"Pus3",9,532,"chr9:35367050-35374985"
,"Hyls1",9,166,"chr9:35368405-35377654"
,"Pate4",9,1,"chr9:35414677-35419470"
,"Gm17365",9,0,"chr9:35452697-35455787"
,"Pate2",9,0,"chr9:35477223-35480474"
,"Gm17252",9,0,"chr9:35492663-35494956"
,"Gm17677",9,0,"chr9:35548633-35549837"
,"Gm17727",9,0,"chr9:35584108-35585694"
,"D730048I06Rik",9,0,"chr9:35595634-35597697"
,"9230110F15Rik",9,0,"chr9:35645913-35651735"
,"Gm3428",9,0,"chr9:35656129-35657465"
,"Gm5916",9,0,"chr9:35927518-35936364"
,"Gm3434",9,0,"chr9:35941871-35943215"
,"Gm7257",9,0,"chr9:36239468-36242523"
,"Gm9513",9,0,"chr9:36283222-36284765"
,"Gm5615",9,0,"chr9:36339987-36349548"
,"Gm17689",9,0,"chr9:36388862-36390220"
,"A630095E13Rik",9,0,"chr9:36443338-36446187"
,"1700027I24Rik",9,0,"chr9:36476440-36500774"
,"Acrv1",9,0,"chr9:36500804-36506422"
,"Chek1",9,55,"chr9:36516066-36534243"
,"Stt3a",9,1131,"chr9:36539997-36575163"
,"Ei24",9,334,"chr9:36586737-36604978"
,"Fez1",9,4,"chr9:36651243-36686225"
,"Pknox2",9,32,"chr9:36698566-36954899"
,"Tmem218",9,52,"chr9:37015917-37030796"
,"Slc37a2",9,279,"chr9:37036733-37063323"
,"Ccdc15",9,35,"chr9:37083419-37155977"
,"Hepacam",9,0,"chr9:37175190-37194156"
,"Robo4",9,46,"chr9:37209630-37221607"
,"Robo3",9,4,"chr9:37223629-37240760"
,"BC024479",9,186,"chr9:37296905-37331735"
,"Esam",9,235,"chr9:37335673-37345904"
,"Vsig2",9,7,"chr9:37346839-37351790"
,"Nrgn",9,51,"chr9:37352077-37360330"
,"Spa17",9,5,"chr9:37410878-37421305"
,"Siae",9,260,"chr9:37421431-37455903"
,"Tbrg1",9,335,"chr9:37456766-37464897"
,"Panx3",9,0,"chr9:37467486-37476807"
,"Olfr160",9,0,"chr9:37518932-37519865"
,"Olfr151",9,0,"chr9:37537561-37538646"
,"Olfr874",9,0,"chr9:37553720-37554653"
,"Olfr875",9,0,"chr9:37580221-37581225"
,"Olfr876",9,0,"chr9:37611473-37612521"
,"Olfr877",9,0,"chr9:37662404-37663340"
,"Olfr145",9,0,"chr9:37704990-37705923"
,"Olfr878",9,0,"chr9:37726132-37727197"
,"Olfr881",9,0,"chr9:37800076-37801024"
,"Olfr883",9,0,"chr9:37833392-37834322"
,"Olfr884",9,0,"chr9:37854808-37855738"
,"Olfr885",9,0,"chr9:37868906-37869836"
,"Olfr887",9,0,"chr9:37892422-37893352"
,"Olfr888",9,0,"chr9:37916272-37917217"
,"Olfr889",9,0,"chr9:37923382-37924312"
,"Olfr890",9,0,"chr9:37950721-37951666"
,"Olfr891",9,0,"chr9:37987455-37988406"
,"Olfr893",9,0,"chr9:38016636-38017578"
,"Olfr894",9,0,"chr9:38026402-38027351"
,"Olfr143",9,0,"chr9:38061003-38061945"
,"Olfr895",9,0,"chr9:38076099-38077050"
,"Olfr25",9,0,"chr9:38137076-38138144"
,"Olfr898",9,0,"chr9:38156669-38157620"
,"Olfr899",9,0,"chr9:38175132-38176128"
,"Olfr900",9,0,"chr9:38185467-38186418"
,"Olfr147",9,0,"chr9:38209295-38211414"
,"Olfr901",9,0,"chr9:38237868-38238804"
,"Olfr902",9,0,"chr9:38256376-38257432"
,"Olfr904",9,0,"chr9:38271627-38272560"
,"Olfr905",9,0,"chr9:38280333-38281266"
,"Olfr906",9,0,"chr9:38295615-38296551"
,"Olfr907",9,0,"chr9:38306255-38307188"
,"Olfr908",9,0,"chr9:38323618-38324550"
,"Olfr911-ps1",9,0,"chr9:38331314-38332254"
,"Olfr910",9,0,"chr9:38345466-38347414"
,"Olfr912",9,0,"chr9:38387828-38389796"
,"Olfr913",9,0,"chr9:38400387-38402746"
,"Olfr914",9,0,"chr9:38414051-38415002"
,"Olfr915",9,0,"chr9:38454174-38455107"
,"Olfr916",9,0,"chr9:38465042-38465975"
,"Olfr917",9,0,"chr9:38472497-38473427"
,"Olfr918",9,0,"chr9:38480088-38481066"
,"Olfr919",9,0,"chr9:38505013-38505961"
,"Vwa5a",9,896,"chr9:38525852-38550922"
,"Olfr920",9,10,"chr9:38560380-38564448"
,"Olfr921",9,0,"chr9:38580672-38583939"
,"Olfr922",9,0,"chr9:38622992-38624124"
,"Olfr923",9,0,"chr9:38635199-38636267"
,"Olfr924",9,0,"chr9:38655700-38656627"
,"Olfr26",9,0,"chr9:38662644-38663575"
,"Olfr926",9,0,"chr9:38684762-38685689"
,"Olfr930",9,0,"chr9:38737757-38738684"
,"Olfr933",9,0,"chr9:38783262-38784189"
,"Olfr934",9,0,"chr9:38789694-38790627"
,"Olfr935",9,0,"chr9:38802091-38803018"
,"Olfr146",9,0,"chr9:38826203-38827124"
,"Olfr936",9,0,"chr9:38854198-38855134"
,"Olfr937",9,0,"chr9:38867313-38868249"
,"Olfr938",9,0,"chr9:38885380-38886328"
,"Olfr27",9,0,"chr9:38935751-38952655"
,"Olfr242",9,0,"chr9:38951686-38952603"
,"Olfr943",9,0,"chr9:38973894-38992709"
,"Olfr944",9,0,"chr9:39024943-39025879"
,"Olfr1537-ps1",9,0,"chr9:39045071-39046016"
,"Olfr945",9,0,"chr9:39065304-39066264"
,"Olfr947-ps1",9,0,"chr9:39095510-39107066"
,"Olfr948",9,0,"chr9:39126231-39127197"
,"Olfr951",9,0,"chr9:39201377-39202322"
,"Olfr952",9,0,"chr9:39233709-39234654"
,"Olfr954",9,0,"chr9:39269017-39269962"
,"Olfr955",9,0,"chr9:39277364-39278309"
,"Olfr44",9,0,"chr9:39291788-39301573"
,"Olfr957",9,0,"chr9:39318367-39319303"
,"Olfr958",9,0,"chr9:39357515-39358454"
,"Olfr959",9,0,"chr9:39379906-39380842"
,"AW551984",9,3,"chr9:39394980-39411709"
,"Olfr148",9,0,"chr9:39421153-39422086"
,"Olfr960",9,0,"chr9:39430709-39431660"
,"Olfr961",9,0,"chr9:39454312-39455257"
,"Olfr963",9,0,"chr9:39476643-39477579"
,"Olfr149",9,0,"chr9:39509416-39510352"
,"Olfr965",9,0,"chr9:39526813-39527752"
,"Olfr150",9,0,"chr9:39544401-39545340"
,"Olfr967",9,0,"chr9:39557972-39558905"
,"Olfr968",9,0,"chr9:39579356-39580383"
,"Olfr969",9,0,"chr9:39602961-39603897"
,"Olfr970",9,0,"chr9:39627225-39628161"
,"Olfr971",9,0,"chr9:39647020-39647944"
,"Olfr972",9,0,"chr9:39680861-39681806"
,"Olfr229",9,0,"chr9:39717389-39718313"
,"Olfr974",9,0,"chr9:39749846-39750779"
,"Olfr975",9,0,"chr9:39757421-39758354"
,"Olfr976",9,0,"chr9:39761841-39764654"
,"Olfr978",9,0,"chr9:39801396-39802332"
,"Olfr979",9,0,"chr9:39807790-39808835"
,"Olfr980",9,0,"chr9:39813578-39814614"
,"Olfr981",9,0,"chr9:39829979-39830912"
,"1700001J11Rik",9,0,"chr9:39858142-39860610"
,"Olfr982",9,0,"chr9:39881881-39882847"
,"Olfr983",9,0,"chr9:39899601-39901143"
,"Olfr984",9,0,"chr9:39908128-39909073"
,"Olfr985",9,0,"chr9:39934508-39935624"
,"Tmem225",9,0,"chr9:39955706-39958463"
,"Olfr986",9,0,"chr9:39994663-39995679"
,"Zfp202",9,35,"chr9:39999900-40021189"
,"Scn3b",9,39,"chr9:40076800-40099203"
,"Gramd1b",9,105.804,"chr9:40105491-40263349"
,"1700110K17Rik",9,1.19589,"chr9:40141056-40150922"
,"9030425E11Rik",9,27,"chr9:40494046-40592129"
,"Hspa8",9,990,"chr9:40609355-40613282"
,"Bsx",9,0,"chr9:40682209-40686055"
